K,slate_type,spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
15,archetype,centrist,A,95,0.278253,0.892928,0.829481,1.057498
15,archetype,centrist,C_CN,95,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,C_PP,95,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,D,95,1.000000,1.057498,0.829481,1.057498
15,archetype,centrist,Z,96,0.000000,0.824885,0.829481,1.057498
15,archetype,centrist,A,96,0.278253,0.892928,0.829481,1.057498
15,archetype,centrist,C_CN,96,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,C_PP,96,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,D,96,1.000000,1.057498,0.829481,1.057498
15,archetype,centrist,Z,97,0.278253,0.892928,0.829481,1.057498
15,archetype,centrist,A,97,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,C_CN,97,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,C_PP,97,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,D,97,1.000000,1.057498,0.829481,1.057498
15,archetype,centrist,Z,98,0.131349,0.859431,0.829481,1.057498
15,archetype,centrist,A,98,0.278253,0.892928,0.829481,1.057498
15,archetype,centrist,C_CN,98,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,C_PP,98,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,D,98,1.000000,1.057498,0.829481,1.057498
15,archetype,centrist,Z,99,0.000000,0.786021,0.829481,1.057498
15,archetype,centrist,A,99,0.278253,0.892928,0.829481,1.057498
15,archetype,centrist,C_CN,99,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,C_PP,99,0.746434,0.999681,0.829481,1.057498
15,archetype,centrist,D,99,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,0,0.043117,0.839312,0.829481,1.057498
15,random,centrist,A,0,0.149027,0.863462,0.829481,1.057498
15,random,centrist,C_CN,0,0.269508,0.890934,0.829481,1.057498
15,random,centrist,C_PP,0,0.269508,0.890934,0.829481,1.057498
15,random,centrist,D,0,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,1,0.000000,0.813325,0.829481,1.057498
15,random,centrist,A,1,0.120364,0.856926,0.829481,1.057498
15,random,centrist,C_CN,1,0.147735,0.863167,0.829481,1.057498
15,random,centrist,C_PP,1,0.147735,0.863167,0.829481,1.057498
15,random,centrist,D,1,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,2,0.047661,0.840349,0.829481,1.057498
15,random,centrist,A,2,0.000000,0.809892,0.829481,1.057498
15,random,centrist,C_CN,2,0.272583,0.891635,0.829481,1.057498
15,random,centrist,C_PP,2,0.272583,0.891635,0.829481,1.057498
15,random,centrist,D,2,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,3,0.000000,0.793015,0.829481,1.057498
15,random,centrist,A,3,0.262673,0.889375,0.829481,1.057498
15,random,centrist,C_CN,3,0.262673,0.889375,0.829481,1.057498
15,random,centrist,C_PP,3,0.262673,0.889375,0.829481,1.057498
15,random,centrist,D,3,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,4,0.246566,0.885702,0.829481,1.057498
15,random,centrist,A,4,0.311684,0.900550,0.829481,1.057498
15,random,centrist,C_CN,4,0.243394,0.884979,0.829481,1.057498
15,random,centrist,C_PP,4,0.297083,0.897221,0.829481,1.057498
15,random,centrist,D,4,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,5,0.004052,0.830405,0.829481,1.057498
15,random,centrist,A,5,0.487518,0.940644,0.829481,1.057498
15,random,centrist,C_CN,5,0.487518,0.940644,0.829481,1.057498
15,random,centrist,C_PP,5,0.487518,0.940644,0.829481,1.057498
15,random,centrist,D,5,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,6,0.089405,0.849867,0.829481,1.057498
15,random,centrist,A,6,0.255780,0.887803,0.829481,1.057498
15,random,centrist,C_CN,6,0.255780,0.887803,0.829481,1.057498
15,random,centrist,C_PP,6,0.255780,0.887803,0.829481,1.057498
15,random,centrist,D,6,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,7,0.000000,0.791317,0.829481,1.057498
15,random,centrist,A,7,0.162269,0.866481,0.829481,1.057498
15,random,centrist,C_CN,7,0.261932,0.889206,0.829481,1.057498
15,random,centrist,C_PP,7,0.261932,0.889206,0.829481,1.057498
15,random,centrist,D,7,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,8,0.000000,0.819959,0.829481,1.057498
15,random,centrist,A,8,0.278531,0.892991,0.829481,1.057498
15,random,centrist,C_CN,8,0.278531,0.892991,0.829481,1.057498
15,random,centrist,C_PP,8,0.278531,0.892991,0.829481,1.057498
15,random,centrist,D,8,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,9,0.000000,0.801861,0.829481,1.057498
15,random,centrist,A,9,0.218090,0.879209,0.829481,1.057498
15,random,centrist,C_CN,9,0.218090,0.879209,0.829481,1.057498
15,random,centrist,C_PP,9,0.218090,0.879209,0.829481,1.057498
15,random,centrist,D,9,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,10,0.005765,0.830795,0.829481,1.057498
15,random,centrist,A,10,0.582696,0.962346,0.829481,1.057498
15,random,centrist,C_CN,10,0.582696,0.962346,0.829481,1.057498
15,random,centrist,C_PP,10,0.582696,0.962346,0.829481,1.057498
15,random,centrist,D,10,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,11,0.000000,0.785166,0.829481,1.057498
15,random,centrist,A,11,0.000000,0.816443,0.829481,1.057498
15,random,centrist,C_CN,11,0.114971,0.855696,0.829481,1.057498
15,random,centrist,C_PP,11,0.084559,0.848762,0.829481,1.057498
15,random,centrist,D,11,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,12,0.000000,0.815666,0.829481,1.057498
15,random,centrist,A,12,0.355619,0.910568,0.829481,1.057498
15,random,centrist,C_CN,12,0.355619,0.910568,0.829481,1.057498
15,random,centrist,C_PP,12,0.355619,0.910568,0.829481,1.057498
15,random,centrist,D,12,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,13,0.266884,0.890335,0.829481,1.057498
15,random,centrist,A,13,0.327872,0.904242,0.829481,1.057498
15,random,centrist,C_CN,13,0.289300,0.895446,0.829481,1.057498
15,random,centrist,C_PP,13,0.289300,0.895446,0.829481,1.057498
15,random,centrist,D,13,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,14,0.440451,0.929911,0.829481,1.057498
15,random,centrist,A,14,0.161930,0.866404,0.829481,1.057498
15,random,centrist,C_CN,14,0.440451,0.929911,0.829481,1.057498
15,random,centrist,C_PP,14,0.440451,0.929911,0.829481,1.057498
15,random,centrist,D,14,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,15,0.058350,0.842786,0.829481,1.057498
15,random,centrist,A,15,0.578602,0.961412,0.829481,1.057498
15,random,centrist,C_CN,15,0.578602,0.961412,0.829481,1.057498
15,random,centrist,C_PP,15,0.578602,0.961412,0.829481,1.057498
15,random,centrist,D,15,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,16,0.000000,0.786270,0.829481,1.057498
15,random,centrist,A,16,0.287220,0.894972,0.829481,1.057498
15,random,centrist,C_CN,16,0.276562,0.892542,0.829481,1.057498
15,random,centrist,C_PP,16,0.287220,0.894972,0.829481,1.057498
15,random,centrist,D,16,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,17,0.000000,0.826490,0.829481,1.057498
15,random,centrist,A,17,0.274301,0.892026,0.829481,1.057498
15,random,centrist,C_CN,17,0.274301,0.892026,0.829481,1.057498
15,random,centrist,C_PP,17,0.274301,0.892026,0.829481,1.057498
15,random,centrist,D,17,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,18,0.229873,0.881896,0.829481,1.057498
15,random,centrist,A,18,0.365640,0.912853,0.829481,1.057498
15,random,centrist,C_CN,18,0.365640,0.912853,0.829481,1.057498
15,random,centrist,C_PP,18,0.365640,0.912853,0.829481,1.057498
15,random,centrist,D,18,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,19,0.296841,0.897166,0.829481,1.057498
15,random,centrist,A,19,0.296841,0.897166,0.829481,1.057498
15,random,centrist,C_CN,19,0.296841,0.897166,0.829481,1.057498
15,random,centrist,C_PP,19,0.296841,0.897166,0.829481,1.057498
15,random,centrist,D,19,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,20,0.323990,0.903356,0.829481,1.057498
15,random,centrist,A,20,0.139835,0.861366,0.829481,1.057498
15,random,centrist,C_CN,20,0.403299,0.921440,0.829481,1.057498
15,random,centrist,C_PP,20,0.403299,0.921440,0.829481,1.057498
15,random,centrist,D,20,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,21,0.055179,0.842063,0.829481,1.057498
15,random,centrist,A,21,0.278657,0.893020,0.829481,1.057498
15,random,centrist,C_CN,21,0.248513,0.886146,0.829481,1.057498
15,random,centrist,C_PP,21,0.248513,0.886146,0.829481,1.057498
15,random,centrist,D,21,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,22,0.186611,0.872032,0.829481,1.057498
15,random,centrist,A,22,0.320611,0.902586,0.829481,1.057498
15,random,centrist,C_CN,22,0.208643,0.877055,0.829481,1.057498
15,random,centrist,C_PP,22,0.208643,0.877055,0.829481,1.057498
15,random,centrist,D,22,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,23,0.000000,0.810520,0.829481,1.057498
15,random,centrist,A,23,0.135405,0.860356,0.829481,1.057498
15,random,centrist,C_CN,23,0.099106,0.852079,0.829481,1.057498
15,random,centrist,C_PP,23,0.099106,0.852079,0.829481,1.057498
15,random,centrist,D,23,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,24,0.023499,0.834839,0.829481,1.057498
15,random,centrist,A,24,0.247537,0.885924,0.829481,1.057498
15,random,centrist,C_CN,24,0.247537,0.885924,0.829481,1.057498
15,random,centrist,C_PP,24,0.247537,0.885924,0.829481,1.057498
15,random,centrist,D,24,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,25,0.000000,0.818514,0.829481,1.057498
15,random,centrist,A,25,0.313674,0.901004,0.829481,1.057498
15,random,centrist,C_CN,25,0.313674,0.901004,0.829481,1.057498
15,random,centrist,C_PP,25,0.313674,0.901004,0.829481,1.057498
15,random,centrist,D,25,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,26,0.000000,0.758059,0.829481,1.057498
15,random,centrist,A,26,0.175728,0.869550,0.829481,1.057498
15,random,centrist,C_CN,26,0.175728,0.869550,0.829481,1.057498
15,random,centrist,C_PP,26,0.011885,0.832191,0.829481,1.057498
15,random,centrist,D,26,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,27,0.011897,0.832194,0.829481,1.057498
15,random,centrist,A,27,0.344553,0.908045,0.829481,1.057498
15,random,centrist,C_CN,27,0.344553,0.908045,0.829481,1.057498
15,random,centrist,C_PP,27,0.344553,0.908045,0.829481,1.057498
15,random,centrist,D,27,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,28,0.116662,0.856082,0.829481,1.057498
15,random,centrist,A,28,0.216846,0.878926,0.829481,1.057498
15,random,centrist,C_CN,28,0.116662,0.856082,0.829481,1.057498
15,random,centrist,C_PP,28,0.116662,0.856082,0.829481,1.057498
15,random,centrist,D,28,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,29,0.000000,0.823909,0.829481,1.057498
15,random,centrist,A,29,0.144701,0.862475,0.829481,1.057498
15,random,centrist,C_CN,29,0.123426,0.857624,0.829481,1.057498
15,random,centrist,C_PP,29,0.123426,0.857624,0.829481,1.057498
15,random,centrist,D,29,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,30,0.000000,0.813385,0.829481,1.057498
15,random,centrist,A,30,0.170749,0.868415,0.829481,1.057498
15,random,centrist,C_CN,30,0.490638,0.941355,0.829481,1.057498
15,random,centrist,C_PP,30,0.490638,0.941355,0.829481,1.057498
15,random,centrist,D,30,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,31,0.000000,0.808511,0.829481,1.057498
15,random,centrist,A,31,0.296498,0.897088,0.829481,1.057498
15,random,centrist,C_CN,31,0.275300,0.892254,0.829481,1.057498
15,random,centrist,C_PP,31,0.296498,0.897088,0.829481,1.057498
15,random,centrist,D,31,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,32,0.167340,0.867637,0.829481,1.057498
15,random,centrist,A,32,0.251114,0.886739,0.829481,1.057498
15,random,centrist,C_CN,32,0.251114,0.886739,0.829481,1.057498
15,random,centrist,C_PP,32,0.251114,0.886739,0.829481,1.057498
15,random,centrist,D,32,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,33,0.057920,0.842688,0.829481,1.057498
15,random,centrist,A,33,0.127116,0.858466,0.829481,1.057498
15,random,centrist,C_CN,33,0.158220,0.865558,0.829481,1.057498
15,random,centrist,C_PP,33,0.158220,0.865558,0.829481,1.057498
15,random,centrist,D,33,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,34,0.291140,0.895866,0.829481,1.057498
15,random,centrist,A,34,0.386697,0.917655,0.829481,1.057498
15,random,centrist,C_CN,34,0.386697,0.917655,0.829481,1.057498
15,random,centrist,C_PP,34,0.386697,0.917655,0.829481,1.057498
15,random,centrist,D,34,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,35,0.074205,0.846401,0.829481,1.057498
15,random,centrist,A,35,0.563951,0.958072,0.829481,1.057498
15,random,centrist,C_CN,35,0.563951,0.958072,0.829481,1.057498
15,random,centrist,C_PP,35,0.563951,0.958072,0.829481,1.057498
15,random,centrist,D,35,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,36,0.486410,0.940391,0.829481,1.057498
15,random,centrist,A,36,0.518297,0.947662,0.829481,1.057498
15,random,centrist,C_CN,36,0.486410,0.940391,0.829481,1.057498
15,random,centrist,C_PP,36,0.486410,0.940391,0.829481,1.057498
15,random,centrist,D,36,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,37,0.000000,0.813133,0.829481,1.057498
15,random,centrist,A,37,0.262048,0.889233,0.829481,1.057498
15,random,centrist,C_CN,37,0.262048,0.889233,0.829481,1.057498
15,random,centrist,C_PP,37,0.262048,0.889233,0.829481,1.057498
15,random,centrist,D,37,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,38,0.000000,0.770833,0.829481,1.057498
15,random,centrist,A,38,0.339706,0.906940,0.829481,1.057498
15,random,centrist,C_CN,38,0.339706,0.906940,0.829481,1.057498
15,random,centrist,C_PP,38,0.339706,0.906940,0.829481,1.057498
15,random,centrist,D,38,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,39,0.068190,0.845029,0.829481,1.057498
15,random,centrist,A,39,0.306962,0.899474,0.829481,1.057498
15,random,centrist,C_CN,39,0.428602,0.927210,0.829481,1.057498
15,random,centrist,C_PP,39,0.428602,0.927210,0.829481,1.057498
15,random,centrist,D,39,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,40,0.061651,0.843538,0.829481,1.057498
15,random,centrist,A,40,0.296053,0.896986,0.829481,1.057498
15,random,centrist,C_CN,40,0.296053,0.896986,0.829481,1.057498
15,random,centrist,C_PP,40,0.296053,0.896986,0.829481,1.057498
15,random,centrist,D,40,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,41,0.000000,0.812175,0.829481,1.057498
15,random,centrist,A,41,0.185549,0.871789,0.829481,1.057498
15,random,centrist,C_CN,41,0.185549,0.871789,0.829481,1.057498
15,random,centrist,C_PP,41,0.148220,0.863278,0.829481,1.057498
15,random,centrist,D,41,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,42,0.063116,0.843873,0.829481,1.057498
15,random,centrist,A,42,0.679715,0.984468,0.829481,1.057498
15,random,centrist,C_CN,42,0.679715,0.984468,0.829481,1.057498
15,random,centrist,C_PP,42,0.679715,0.984468,0.829481,1.057498
15,random,centrist,D,42,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,43,0.203881,0.875970,0.829481,1.057498
15,random,centrist,A,43,0.112219,0.855069,0.829481,1.057498
15,random,centrist,C_CN,43,0.112219,0.855069,0.829481,1.057498
15,random,centrist,C_PP,43,0.000000,0.826376,0.829481,1.057498
15,random,centrist,D,43,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,44,0.054422,0.841890,0.829481,1.057498
15,random,centrist,A,44,0.202804,0.875724,0.829481,1.057498
15,random,centrist,C_CN,44,0.202804,0.875724,0.829481,1.057498
15,random,centrist,C_PP,44,0.202804,0.875724,0.829481,1.057498
15,random,centrist,D,44,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,45,0.131833,0.859541,0.829481,1.057498
15,random,centrist,A,45,0.173477,0.869037,0.829481,1.057498
15,random,centrist,C_CN,45,0.165617,0.867244,0.829481,1.057498
15,random,centrist,C_PP,45,0.110534,0.854685,0.829481,1.057498
15,random,centrist,D,45,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,46,0.003396,0.830255,0.829481,1.057498
15,random,centrist,A,46,0.334584,0.905772,0.829481,1.057498
15,random,centrist,C_CN,46,0.334584,0.905772,0.829481,1.057498
15,random,centrist,C_PP,46,0.334584,0.905772,0.829481,1.057498
15,random,centrist,D,46,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,47,0.000000,0.818220,0.829481,1.057498
15,random,centrist,A,47,0.222446,0.880203,0.829481,1.057498
15,random,centrist,C_CN,47,0.087880,0.849519,0.829481,1.057498
15,random,centrist,C_PP,47,0.222446,0.880203,0.829481,1.057498
15,random,centrist,D,47,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,48,0.219549,0.879542,0.829481,1.057498
15,random,centrist,A,48,0.206306,0.876522,0.829481,1.057498
15,random,centrist,C_CN,48,0.219549,0.879542,0.829481,1.057498
15,random,centrist,C_PP,48,0.219549,0.879542,0.829481,1.057498
15,random,centrist,D,48,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,49,0.000000,0.813001,0.829481,1.057498
15,random,centrist,A,49,0.294828,0.896707,0.829481,1.057498
15,random,centrist,C_CN,49,0.294828,0.896707,0.829481,1.057498
15,random,centrist,C_PP,49,0.294828,0.896707,0.829481,1.057498
15,random,centrist,D,49,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,50,0.000000,0.812904,0.829481,1.057498
15,random,centrist,A,50,0.000000,0.792346,0.829481,1.057498
15,random,centrist,C_CN,50,0.133892,0.860011,0.829481,1.057498
15,random,centrist,C_PP,50,0.098224,0.851878,0.829481,1.057498
15,random,centrist,D,50,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,51,0.124682,0.857911,0.829481,1.057498
15,random,centrist,A,51,0.000000,0.814106,0.829481,1.057498
15,random,centrist,C_CN,51,0.141037,0.861640,0.829481,1.057498
15,random,centrist,C_PP,51,0.124682,0.857911,0.829481,1.057498
15,random,centrist,D,51,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,52,0.000000,0.813601,0.829481,1.057498
15,random,centrist,A,52,0.185236,0.871718,0.829481,1.057498
15,random,centrist,C_CN,52,0.245937,0.885559,0.829481,1.057498
15,random,centrist,C_PP,52,0.185236,0.871718,0.829481,1.057498
15,random,centrist,D,52,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,53,0.000000,0.828990,0.829481,1.057498
15,random,centrist,A,53,0.192582,0.873393,0.829481,1.057498
15,random,centrist,C_CN,53,0.424494,0.926273,0.829481,1.057498
15,random,centrist,C_PP,53,0.424494,0.926273,0.829481,1.057498
15,random,centrist,D,53,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,54,0.211337,0.877670,0.829481,1.057498
15,random,centrist,A,54,0.050221,0.840932,0.829481,1.057498
15,random,centrist,C_CN,54,0.191367,0.873116,0.829481,1.057498
15,random,centrist,C_PP,54,0.202631,0.875684,0.829481,1.057498
15,random,centrist,D,54,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,55,0.153142,0.864400,0.829481,1.057498
15,random,centrist,A,55,0.153142,0.864400,0.829481,1.057498
15,random,centrist,C_CN,55,0.322572,0.903033,0.829481,1.057498
15,random,centrist,C_PP,55,0.322572,0.903033,0.829481,1.057498
15,random,centrist,D,55,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,56,0.000000,0.803761,0.829481,1.057498
15,random,centrist,A,56,0.000000,0.824236,0.829481,1.057498
15,random,centrist,C_CN,56,0.142382,0.861946,0.829481,1.057498
15,random,centrist,C_PP,56,0.142382,0.861946,0.829481,1.057498
15,random,centrist,D,56,1.000000,1.057498,0.829481,1.057498
15,random,centrist,Z,57,0.000000,0.790274,0.829481,1.057498
15,random,centrist,A,57,0.216665,0.878884,0.829481,1.057498
